image_id,orig_w,orig_h,crop_x1,crop_y1,crop_x2,crop_y2,clean_w,clean_h,crop_area_ratio,fallback,reason,mask_safety_fallback,raw_mask_area,crop_mask_area_before_safety,crop_mask_area_after_safety,edge_trim_top,edge_trim_bottom,edge_trim_left,edge_trim_right,edge_trim_total,extra_vertical_frame_trim_left,extra_vertical_frame_trim_right,extra_vertical_frame_trim_total,image_path,mask_path,clean_image_path,clean_mask_path
IMG000081.jpeg,561,815,0,0,447,815,447,815,0.7967914438502673,False,ok,False,14537,14537,14537,0,0,0,0,0,0,0,0,data\raw\images\IMG000081.jpeg,data\processed\masks\IMG000081.png,data\processed\images_clean\IMG000081.jpg,data\processed\masks_clean\IMG000081.png
IMG000082.jpeg,589,816,0,0,395,705,395,705,0.579403026066114,False,ok,False,15394,15394,15394,0,0,0,0,0,0,0,0,data\raw\images\IMG000082.jpeg,data\processed\masks\IMG000082.png,data\processed\images_clean\IMG000082.jpg,data\processed\masks_clean\IMG000082.png
IMG000083.jpeg,474,812,117,0,453,812,336,812,0.7088607594936709,False,ok_edge_trimmed,False,29023,29023,29023,0,0,88,12,100,0,0,0,data\raw\images\IMG000083.jpeg,data\processed\masks\IMG000083.png,data\processed\images_clean\IMG000083.jpg,data\processed\masks_clean\IMG000083.png
IMG000084.jpeg,620,817,109,0,480,817,371,817,0.5983870967741935,False,ok_edge_trimmed,False,38078,38078,38078,0,0,8,0,8,0,0,0,data\raw\images\IMG000084.jpeg,data\processed\masks\IMG000084.png,data\processed\images_clean\IMG000084.jpg,data\processed\masks_clean\IMG000084.png
IMG000085.jpeg,652,818,141,0,516,818,375,818,0.5751533742331288,False,ok,False,83072,83072,83072,0,0,0,0,0,0,0,0,data\raw\images\IMG000085.jpeg,data\processed\masks\IMG000085.png,data\processed\images_clean\IMG000085.jpg,data\processed\masks_clean\IMG000085.png
IMG000086.jpeg,697,812,47,0,697,812,650,812,0.9325681492109039,False,ok,False,33662,33662,33662,0,0,0,0,0,0,0,0,data\raw\images\IMG000086.jpeg,data\processed\masks\IMG000086.png,data\processed\images_clean\IMG000086.jpg,data\processed\masks_clean\IMG000086.png
IMG000087.jpeg,541,806,136,0,410,806,274,806,0.5064695009242144,False,ok_edge_trimmed,False,32341,32341,32341,0,0,28,108,136,0,0,0,data\raw\images\IMG000087.jpeg,data\processed\masks\IMG000087.png,data\processed\images_clean\IMG000087.jpg,data\processed\masks_clean\IMG000087.png
IMG000088.jpeg,578,809,120,0,473,809,353,809,0.610726643598616,False,ok_edge_trimmed,False,41146,41146,41146,0,0,12,16,28,0,0,0,data\raw\images\IMG000088.jpeg,data\processed\masks\IMG000088.png,data\processed\images_clean\IMG000088.jpg,data\processed\masks_clean\IMG000088.png
IMG000089.jpeg,699,817,51,0,683,817,632,817,0.9041487839771102,False,ok_edge_trimmed,False,49453,49453,49453,0,0,0,16,16,0,0,0,data\raw\images\IMG000089.jpeg,data\processed\masks\IMG000089.png,data\processed\images_clean\IMG000089.jpg,data\processed\masks_clean\IMG000089.png
IMG000090.jpeg,687,803,206,0,531,803,325,803,0.47307132459970885,False,ok_edge_trimmed,False,38641,38641,38641,0,0,4,20,24,0,0,0,data\raw\images\IMG000090.jpeg,data\processed\masks\IMG000090.png,data\processed\images_clean\IMG000090.jpg,data\processed\masks_clean\IMG000090.png
IMG000091.jpeg,496,816,0,0,469,816,469,816,0.9455645161290323,False,ok,False,17183,17183,17183,0,0,0,0,0,0,0,0,data\raw\images\IMG000091.jpeg,data\processed\masks\IMG000091.png,data\processed\images_clean\IMG000091.jpg,data\processed\masks_clean\IMG000091.png
